21:36:27.817,3,RECEIVE,40,128
21:36:27.998,29,RECEIVE,40,126
21:36:28.74,10,RECEIVE,40,164
21:36:28.168,3,RECEIVE,40,179
21:36:28.334,10,RECEIVE,40,115
21:36:28.433,24,RECEIVE,40,122
21:36:28.566,18,RECEIVE,40,146
21:36:28.686,12,RECEIVE,40,132
21:36:28.771,9,RECEIVE,40,144
21:36:28.959,37,RECEIVE,40,117
21:36:29.98,17,RECEIVE,40,89
21:36:29.175,35,RECEIVE,40,138
21:36:29.279,16,RECEIVE,40,119
21:36:29.456,1,RECEIVE,40,161
21:36:29.550,35,RECEIVE,40,119
21:36:29.654,6,RECEIVE,40,170
21:36:29.762,35,RECEIVE,40,184
21:36:29.883,38,RECEIVE,40,98
21:36:30.82,29,RECEIVE,40,139
21:36:30.161,22,RECEIVE,40,183
21:36:30.260,36,RECEIVE,40,183
21:36:30.373,17,RECEIVE,40,151
21:36:30.527,4,RECEIVE,40,182
21:36:30.645,30,RECEIVE,40,96
21:36:30.782,15,RECEIVE,40,163
21:36:30.858,3,RECEIVE,40,95
21:36:30.980,13,SEND,40,134
21:36:31.121,3,RECEIVE,40,135
21:36:31.266,28,RECEIVE,40,161
21:36:31.347,5,RECEIVE,40,105
21:36:31.452,32,RECEIVE,40,90
21:36:31.656,34,RECEIVE,40,165
21:36:31.757,24,RECEIVE,40,152
21:36:31.836,6,RECEIVE,40,87
21:36:31.986,18,RECEIVE,40,104
21:36:32.130,19,RECEIVE,40,178
21:36:32.293,32,RECEIVE,40,155
21:36:32.370,18,RECEIVE,40,117
21:36:32.468,16,RECEIVE,40,117
21:36:32.562,12,RECEIVE,40,126
21:36:32.737,4,RECEIVE,40,123
21:36:32.833,19,RECEIVE,40,149
21:36:32.994,38,RECEIVE,40,165
21:36:33.103,22,RECEIVE,40,146
21:36:33.230,10,RECEIVE,40,159
21:36:33.357,29,RECEIVE,40,183
21:36:33.444,36,RECEIVE,40,154
21:36:33.560,17,RECEIVE,40,129
21:36:33.687,31,RECEIVE,40,105
21:36:33.835,19,RECEIVE,40,123
21:36:33.967,18,RECEIVE,40,137
21:36:34.64,14,RECEIVE,40,127
21:36:34.158,2,RECEIVE,40,105
21:36:34.359,23,RECEIVE,40,87
21:36:34.475,32,RECEIVE,40,183
21:36:34.545,18,RECEIVE,40,149
21:36:34.680,24,RECEIVE,40,115
21:36:34.773,37,RECEIVE,40,107
21:36:34.969,32,RECEIVE,40,118
21:36:35.58,21,RECEIVE,40,177
21:36:35.168,13,RECEIVE,40,110
21:36:35.277,11,RECEIVE,40,86
21:36:35.440,29,RECEIVE,40,116
21:36:35.574,24,RECEIVE,40,136
21:36:35.661,30,RECEIVE,40,139
21:36:35.773,6,RECEIVE,40,162
21:36:35.920,2,RECEIVE,40,168
21:36:36.50,28,RECEIVE,40,156
21:36:36.162,18,RECEIVE,40,135
21:36:36.258,11,RECEIVE,40,144
21:36:36.377,33,RECEIVE,40,132
21:36:36.590,40,RECEIVE,40,153
21:36:36.682,27,RECEIVE,40,123
21:36:36.769,13,RECEIVE,40,142
21:36:36.862,33,RECEIVE,40,165
21:36:37.41,33,RECEIVE,40,183
21:36:37.160,40,RECEIVE,40,93
21:36:37.295,31,RECEIVE,40,158
21:36:37.380,38,RECEIVE,40,127
21:36:37.480,18,SEND,40,121
21:36:37.654,21,RECEIVE,40,137
21:36:37.749,14,RECEIVE,40,86
21:36:37.868,9,RECEIVE,40,117
21:36:37.973,24,RECEIVE,40,156
21:36:38.160,1,RECEIVE,40,108
21:36:38.263,24,RECEIVE,40,179
21:36:38.329,16,RECEIVE,40,171
21:36:38.465,39,RECEIVE,40,168
21:36:38.588,20,RECEIVE,40,90
21:36:38.767,39,RECEIVE,40,107
21:36:38.847,20,RECEIVE,40,100
21:36:38.971,31,RECEIVE,40,151
21:36:39.65,37,RECEIVE,40,160
21:36:39.186,4,RECEIVE,40,177
21:36:39.364,26,RECEIVE,40,137
21:36:39.444,16,RECEIVE,40,118
21:36:39.571,29,RECEIVE,40,106
21:36:39.735,17,RECEIVE,40,169
21:36:39.834,20,RECEIVE,40,123
21:36:39.960,16,RECEIVE,40,110
21:36:40.78,31,RECEIVE,40,150
21:36:40.274,36,RECEIVE,40,176
21:36:40.346,13,RECEIVE,40,185
21:36:40.432,36,RECEIVE,40,123
21:36:40.598,39,RECEIVE,40,153
21:36:40.692,13,RECEIVE,40,125
21:36:40.824,11,RECEIVE,40,92
21:36:40.958,31,RECEIVE,40,131
21:36:41.54,11,RECEIVE,40,174
21:36:41.149,31,RECEIVE,40,120
21:36:41.264,20,RECEIVE,40,162
21:36:41.399,27,RECEIVE,40,90
21:36:41.549,19,RECEIVE,40,155
21:36:41.673,16,RECEIVE,40,86
21:36:41.771,31,RECEIVE,40,138
21:36:41.965,21,RECEIVE,40,132
21:36:42.81,32,RECEIVE,40,159
21:36:42.154,11,RECEIVE,40,108
21:36:42.269,21,RECEIVE,40,179
21:36:42.425,18,RECEIVE,40,171
21:36:42.540,33,RECEIVE,40,136
21:36:42.648,9,RECEIVE,40,106
21:36:42.774,29,RECEIVE,40,153
21:36:42.870,24,RECEIVE,40,135
21:36:43.35,3,RECEIVE,40,148
21:36:43.166,20,RECEIVE,40,168
21:36:43.263,17,RECEIVE,40,175
21:36:43.355,32,RECEIVE,40,96
21:36:43.485,38,SEND,40,122
21:36:43.654,29,RECEIVE,40,138
21:36:43.747,12,RECEIVE,40,91
21:36:43.900,5,RECEIVE,40,107
21:36:43.978,25,RECEIVE,40,184
21:36:44.164,2,RECEIVE,40,133
21:36:44.262,33,RECEIVE,40,168
21:36:44.354,13,RECEIVE,40,128
21:36:44.453,39,RECEIVE,40,125
21:36:44.635,8,RECEIVE,40,177
21:36:44.747,11,RECEIVE,40,103
21:36:44.869,16,RECEIVE,40,181
21:36:44.949,40,RECEIVE,40,153
21:36:45.139,1,RECEIVE,40,124
21:36:45.243,15,RECEIVE,40,179
21:36:45.355,8,RECEIVE,40,179
21:36:45.458,30,RECEIVE,40,104
21:36:45.577,16,RECEIVE,40,163
21:36:45.739,10,RECEIVE,40,134
21:36:45.815,22,RECEIVE,40,172
21:36:45.974,17,RECEIVE,40,92
21:36:46.91,35,RECEIVE,40,177
21:36:46.179,17,RECEIVE,40,105
21:36:46.340,26,RECEIVE,40,97
21:36:46.445,18,RECEIVE,40,111
21:36:46.571,12,RECEIVE,40,100
21:36:46.673,32,RECEIVE,40,109
21:36:46.870,30,RECEIVE,40,101
21:36:46.977,23,RECEIVE,40,143
21:36:47.44,35,RECEIVE,40,99
21:36:47.177,20,RECEIVE,40,163
21:36:47.278,6,SEND,40,112
21:36:47.430,16,RECEIVE,40,185
21:36:47.552,3,RECEIVE,40,133
21:36:47.660,35,RECEIVE,40,117
21:36:47.783,25,RECEIVE,40,176
21:36:47.925,11,RECEIVE,40,181
21:36:48.86,22,RECEIVE,40,122
21:36:48.166,25,RECEIVE,40,91
21:36:48.256,13,RECEIVE,40,143
21:36:48.427,12,RECEIVE,40,161
21:36:48.564,37,RECEIVE,40,170
21:36:48.656,20,RECEIVE,40,113
21:36:48.788,3,RECEIVE,40,153
21:36:48.943,39,RECEIVE,40,121
21:36:49.74,34,RECEIVE,40,118
21:36:49.104,4,SEND,40,151
21:36:49.269,6,RECEIVE,40,113
21:36:49.418,9,RECEIVE,40,178
21:36:49.585,38,RECEIVE,40,173
21:36:49.654,18,RECEIVE,40,179
21:36:49.756,10,RECEIVE,40,102
21:36:49.861,23,RECEIVE,40,103
21:36:49.987,19,RECEIVE,40,136
21:36:50.133,4,RECEIVE,40,98
21:36:50.273,5,RECEIVE,40,121
21:36:50.356,28,RECEIVE,40,164
21:36:50.457,39,RECEIVE,40,183
21:36:50.619,20,RECEIVE,40,116
21:36:50.763,34,RECEIVE,40,150
21:36:50.864,17,RECEIVE,40,183
21:36:50.964,38,RECEIVE,40,105
21:36:51.84,14,SEND,40,147
21:36:51.223,7,RECEIVE,40,154
21:36:51.363,18,RECEIVE,40,97
21:36:51.458,8,RECEIVE,40,118
21:36:51.561,19,RECEIVE,40,107
21:36:51.755,32,RECEIVE,40,127
21:36:51.844,24,RECEIVE,40,164
21:36:51.967,18,RECEIVE,40,184
21:36:52.75,13,RECEIVE,40,185
21:36:52.222,10,RECEIVE,40,123
21:36:52.351,4,RECEIVE,40,169
21:36:52.472,19,RECEIVE,40,179
21:36:52.572,16,RECEIVE,40,123
21:36:52.732,1,RECEIVE,40,180
21:36:52.868,37,RECEIVE,40,94
21:36:52.973,17,RECEIVE,40,108
21:36:53.58,5,RECEIVE,40,181
21:36:53.162,37,RECEIVE,40,91
21:36:53.317,6,RECEIVE,40,185
21:36:53.462,24,RECEIVE,40,161
21:36:53.569,18,RECEIVE,40,145
21:36:53.680,7,RECEIVE,40,120
21:36:53.770,33,RECEIVE,40,138
21:36:53.944,8,RECEIVE,40,159
21:36:54.62,25,RECEIVE,40,155
21:36:54.150,9,RECEIVE,40,95
21:36:54.288,12,RECEIVE,40,131
21:36:54.448,27,RECEIVE,40,151
21:36:54.551,35,RECEIVE,40,137
21:36:54.649,9,RECEIVE,40,156
21:36:54.775,8,RECEIVE,40,157
21:36:54.872,39,RECEIVE,40,156
21:36:55.75,33,RECEIVE,40,147
21:36:55.167,8,RECEIVE,40,152
21:36:55.255,19,RECEIVE,40,108
21:36:55.389,32,RECEIVE,40,180
21:36:55.566,29,RECEIVE,40,116
21:36:55.673,16,RECEIVE,40,162
21:36:55.786,17,RECEIVE,40,137
21:36:55.881,23,RECEIVE,40,167
21:36:56.29,1,RECEIVE,40,139
21:36:56.148,24,RECEIVE,40,151
21:36:56.266,31,RECEIVE,40,99
21:36:56.393,32,RECEIVE,40,151
21:36:56.460,11,RECEIVE,40,162
21:36:56.639,33,RECEIVE,40,119
21:36:56.765,24,RECEIVE,40,122
21:36:56.856,7,RECEIVE,40,118
21:36:56.960,35,RECEIVE,40,175
21:36:57.179,40,RECEIVE,40,89
21:36:57.249,29,RECEIVE,40,135
21:36:57.370,15,RECEIVE,40,172
21:36:57.467,11,RECEIVE,40,163
21:36:57.562,39,RECEIVE,40,124
21:36:57.761,7,RECEIVE,40,149
21:36:57.876,27,RECEIVE,40,96
21:36:57.935,35,RECEIVE,40,120
21:36:58.94,39,RECEIVE,40,125
21:36:58.221,8,RECEIVE,40,139
21:36:58.352,24,RECEIVE,40,100
21:36:58.481,18,RECEIVE,40,172
21:36:58.566,38,RECEIVE,40,89
21:36:58.674,35,RECEIVE,40,153
21:36:58.866,34,RECEIVE,40,92
21:36:58.974,4,RECEIVE,40,108
21:36:59.94,38,RECEIVE,40,130
21:36:59.189,25,SEND,40,140
21:36:59.330,7,RECEIVE,40,108
21:36:59.446,22,RECEIVE,40,163
21:36:59.574,16,RECEIVE,40,161
21:36:59.654,17,RECEIVE,40,111
21:36:59.831,8,RECEIVE,40,106
21:36:59.965,34,RECEIVE,40,183
21:37:0.66,27,RECEIVE,40,103
21:37:0.156,10,RECEIVE,40,139
21:37:0.272,15,RECEIVE,40,148
21:37:0.416,5,RECEIVE,40,98
21:37:0.561,31,RECEIVE,40,123
21:37:0.646,35,RECEIVE,40,115
21:37:0.784,13,RECEIVE,40,118
21:37:0.932,6,RECEIVE,40,107
21:37:1.54,25,RECEIVE,40,92
21:37:1.153,22,RECEIVE,40,184
21:37:1.266,6,RECEIVE,40,111
21:37:1.374,30,RECEIVE,40,173
21:37:1.561,36,RECEIVE,40,183
21:37:1.657,13,RECEIVE,40,166
21:37:1.765,21,RECEIVE,40,135
21:37:1.882,27,RECEIVE,40,157
21:37:2.57,40,RECEIVE,40,128
21:37:2.141,9,RECEIVE,40,110
21:37:2.270,26,RECEIVE,40,144
21:37:2.372,25,RECEIVE,40,153
21:37:2.451,3,RECEIVE,40,148
21:37:2.651,33,RECEIVE,40,131
21:37:2.766,25,RECEIVE,40,156
21:37:2.867,26,RECEIVE,40,170
21:37:2.976,15,RECEIVE,40,181
21:37:3.152,33,RECEIVE,40,141
21:37:3.241,16,RECEIVE,40,132
21:37:3.386,31,RECEIVE,40,155
21:37:3.478,27,RECEIVE,40,142
21:37:3.578,29,SEND,40,148
21:37:3.730,17,RECEIVE,40,151
21:37:3.876,28,RECEIVE,40,184
21:37:3.960,22,RECEIVE,40,166
21:37:4.76,27,RECEIVE,40,157
21:37:4.249,33,RECEIVE,40,161
21:37:4.378,38,RECEIVE,40,140
21:37:4.456,10,RECEIVE,40,99
21:37:4.578,29,SEND,40,101
21:37:4.775,22,RECEIVE,40,173
21:37:4.874,13,RECEIVE,40,158
21:37:4.990,28,RECEIVE,40,132
21:37:5.71,17,RECEIVE,40,116
21:37:5.173,12,RECEIVE,40,140
21:37:5.340,23,RECEIVE,40,135
21:37:5.457,37,RECEIVE,40,120
21:37:5.561,36,RECEIVE,40,131
21:37:5.671,21,RECEIVE,40,164
21:37:5.832,2,RECEIVE,40,103
21:37:5.903,17,RECEIVE,40,181
21:37:6.55,11,RECEIVE,40,112
21:37:6.167,29,RECEIVE,40,114
21:37:6.259,2,RECEIVE,40,158
21:37:6.455,35,RECEIVE,40,183
21:37:6.533,11,RECEIVE,40,105
21:37:6.657,6,RECEIVE,40,172
21:37:6.833,6,RECEIVE,40,93
21:37:6.972,35,RECEIVE,40,165
21:37:7.72,4,RECEIVE,40,166
21:37:7.175,1,RECEIVE,40,127
21:37:7.260,23,RECEIVE,40,105
21:37:7.377,7,SEND,40,102
21:37:7.566,38,RECEIVE,40,127
21:37:7.645,3,RECEIVE,40,87
21:37:7.773,30,RECEIVE,40,135
21:37:7.874,16,RECEIVE,40,114
21:37:8.40,2,RECEIVE,40,142
21:37:8.160,14,RECEIVE,40,163
21:37:8.237,15,RECEIVE,40,124
21:37:8.372,22,RECEIVE,40,161
21:37:8.532,7,RECEIVE,40,167
21:37:8.638,4,RECEIVE,40,96
21:37:8.746,17,RECEIVE,40,92
21:37:8.888,40,RECEIVE,40,132
21:37:8.983,22,RECEIVE,40,177
21:37:9.125,21,RECEIVE,40,107
21:37:9.252,17,RECEIVE,40,162
21:37:9.309,7,RECEIVE,40,132
21:37:9.467,5,RECEIVE,40,92
21:37:9.623,1,RECEIVE,40,145
21:37:9.745,23,RECEIVE,40,124
21:37:9.873,23,RECEIVE,40,135
21:37:9.967,25,RECEIVE,40,127
21:37:10.81,30,RECEIVE,40,133
21:37:10.223,14,RECEIVE,40,104
21:37:10.365,35,RECEIVE,40,117
21:37:10.449,27,RECEIVE,40,103
21:37:10.587,23,RECEIVE,40,136
21:37:10.718,6,RECEIVE,40,171
21:37:10.846,10,RECEIVE,40,94
21:37:10.949,1,RECEIVE,40,157
21:37:11.85,29,RECEIVE,40,139
21:37:11.198,4,RECEIVE,40,126
21:37:11.344,34,RECEIVE,40,133
21:37:11.438,7,RECEIVE,40,148
21:37:11.555,4,RECEIVE,40,110
21:37:11.669,12,RECEIVE,40,138
21:37:11.866,39,RECEIVE,40,128
21:37:11.958,30,RECEIVE,40,159
21:37:12.72,8,RECEIVE,40,154
21:37:12.177,26,RECEIVE,40,178
21:37:12.338,16,RECEIVE,40,116
21:37:12.446,30,RECEIVE,40,117
21:37:12.576,26,RECEIVE,40,145
21:37:12.671,39,RECEIVE,40,116
21:37:12.778,21,RECEIVE,40,163
21:37:12.970,39,RECEIVE,40,141
21:37:13.46,26,RECEIVE,40,142
21:37:13.162,17,RECEIVE,40,125
21:37:13.261,39,RECEIVE,40,124
21:37:13.478,39,RECEIVE,40,97
21:37:13.562,35,RECEIVE,40,179
21:37:13.645,18,RECEIVE,40,92
21:37:13.773,18,RECEIVE,40,130
21:37:13.863,35,RECEIVE,40,159
21:37:14.57,7,RECEIVE,40,153
21:37:14.172,14,RECEIVE,40,129
21:37:14.267,13,RECEIVE,40,112
21:37:14.377,11,RECEIVE,40,127
21:37:14.550,8,RECEIVE,40,178
21:37:14.679,21,RECEIVE,40,111
21:37:14.749,32,RECEIVE,40,88
21:37:14.867,24,RECEIVE,40,99
21:37:14.981,12,RECEIVE,40,141
21:37:15.165,3,RECEIVE,40,177
21:37:15.250,29,RECEIVE,40,131
21:37:15.367,33,RECEIVE,40,185
21:37:15.494,21,RECEIVE,40,169
21:37:15.640,30,RECEIVE,40,108
21:37:15.760,26,RECEIVE,40,92
21:37:15.838,5,RECEIVE,40,145
21:37:15.976,29,RECEIVE,40,121
21:37:16.110,1,RECEIVE,40,100
21:37:16.256,40,RECEIVE,40,104
21:37:16.338,10,RECEIVE,40,91
21:37:16.460,10,RECEIVE,40,174
21:37:16.573,17,RECEIVE,40,87
21:37:16.785,27,RECEIVE,40,154
21:37:16.880,18,RECEIVE,40,106
21:37:16.960,31,RECEIVE,40,181
21:37:17.62,12,RECEIVE,40,120
21:37:17.229,10,RECEIVE,40,117
21:37:17.341,27,RECEIVE,40,126
21:37:17.455,22,RECEIVE,40,100
21:37:17.590,11,RECEIVE,40,149
21:37:17.712,20,RECEIVE,40,149
21:37:17.863,1,RECEIVE,40,147
21:37:17.938,15,RECEIVE,40,113
21:37:18.72,40,RECEIVE,40,111
21:37:18.155,26,RECEIVE,40,181
21:37:18.358,1,RECEIVE,40,180
21:37:18.450,23,RECEIVE,40,173
21:37:18.547,15,RECEIVE,40,173
21:37:18.664,31,RECEIVE,40,97
21:37:18.775,14,RECEIVE,40,88
21:37:18.992,38,RECEIVE,40,103
21:37:19.63,13,RECEIVE,40,147
21:37:19.151,16,RECEIVE,40,154
21:37:19.279,31,RECEIVE,40,152
21:37:19.451,35,RECEIVE,40,173
21:37:19.568,19,RECEIVE,40,108
21:37:19.668,16,RECEIVE,40,113
21:37:19.760,28,RECEIVE,40,133
21:37:19.885,2,SEND,40,119
21:37:20.50,32,RECEIVE,40,150
21:37:20.166,35,RECEIVE,40,168
21:37:20.254,13,RECEIVE,40,101
21:37:20.383,20,RECEIVE,40,97
21:37:20.529,5,RECEIVE,40,178
21:37:20.641,20,RECEIVE,40,86
21:37:20.761,8,RECEIVE,40,132
21:37:20.850,39,RECEIVE,40,86
21:37:21.33,7,RECEIVE,40,104
21:37:21.173,33,RECEIVE,40,153
21:37:21.251,10,RECEIVE,40,90
21:37:21.373,38,RECEIVE,40,168
21:37:21.436,36,RECEIVE,40,115
21:37:21.640,27,RECEIVE,40,96
21:37:21.763,17,RECEIVE,40,91
21:37:21.868,14,RECEIVE,40,122
21:37:21.949,29,RECEIVE,40,88
21:37:22.125,3,RECEIVE,40,172
21:37:22.248,36,RECEIVE,40,103
21:37:22.370,18,RECEIVE,40,162
21:37:22.466,19,RECEIVE,40,130
21:37:22.602,24,RECEIVE,40,152
21:37:22.748,1,RECEIVE,40,111
21:37:22.868,19,RECEIVE,40,115
21:37:22.951,28,RECEIVE,40,122
21:37:23.81,37,RECEIVE,40,139
21:37:23.250,7,RECEIVE,40,178
21:37:23.369,35,RECEIVE,40,110
21:37:23.444,7,RECEIVE,40,174
21:37:23.566,19,RECEIVE,40,96
21:37:23.690,6,RECEIVE,40,123
